age,salary,credit_score,employment_months,existing_emi,loan_amount,default_history,missed_payments,bank_balance,loan_purpose,approved
45,84386,743,38,943,149401,0,1,295513,Personal,1
29,137341,656,94,6146,110936,0,2,503108,Education,1
55,33385,628,164,319,41343,1,5,54203,Personal,0
45,141226,637,87,7031,600827,1,2,449802,Business,0
56,76187,824,90,1738,396173,0,2,366423,Home,1
27,144725,670,104,5000,1341362,0,2,496379,Home,1
45,90430,708,93,2113,126932,0,0,219669,Personal,1
29,170230,551,100,5906,412157,0,2,483534,Car,0
43,48652,708,92,1299,72011,0,3,55912,Personal,0
58,220265,727,46,9566,254316,0,2,686616,Personal,1
23,42814,664,126,1519,50565,0,2,106419,Personal,0
24,128387,589,158,523,936563,0,1,202958,Home,1
51,45471,641,38,2675,104410,0,1,221424,Business,0
40,126633,638,66,2558,919986,1,5,182633,Home,0
54,154978,562,309,1270,156270,1,3,567116,Medical,0
30,121225,655,100,4108,296965,0,2,402242,Business,1
41,150507,673,53,6643,785502,0,3,632321,Business,1
48,141437,583,50,5344,990724,1,1,279342,Home,0
43,183687,698,33,4979,174060,1,3,952044,Personal,1
19,97299,685,206,1370,282658,0,0,232470,Home,1
65,147565,760,17,1599,926229,0,0,690632,Home,1
43,74447,573,36,2918,452337,0,0,153151,Home,0
24,128569,688,28,475,550741,0,1,82352,Business,1
44,39710,690,148,1607,31486,0,0,118372,Education,1
45,114994,653,89,2384,426161,0,1,609710,Business,1
52,105210,724,113,2324,54791,0,0,110889,Personal,1
51,107578,589,77,1852,101961,0,1,61821,Personal,0
37,73459,810,82,1398,140394,0,1,311159,Personal,1
19,83248,622,35,3104,127565,0,1,125422,Personal,0
46,132584,733,93,4092,86727,0,0,688755,Personal,1
20,63673,688,14,1092,101027,0,1,28409,Personal,0
55,122965,590,109,681,513129,1,2,224304,Car,0
31,210641,754,69,3899,1606897,0,1,755026,Home,1
48,93230,646,113,2660,275253,0,1,179658,Car,1
32,120476,687,40,6209,139172,0,0,120903,Personal,1
34,50298,580,78,1667,94176,0,0,43111,Car,0
30,77753,652,76,50,694414,1,4,62276,Home,0
49,40314,678,129,550,41537,0,1,13960,Personal,0
33,162217,591,79,3197,256917,0,0,463161,Personal,0
49,43405,653,43,972,38257,1,2,133258,Personal,0
33,129082,617,231,5596,296704,0,2,191707,Car,1
37,68844,632,78,2340,153599,0,0,64356,Personal,0
40,19600,713,98,110,27384,0,1,36528,Car,1
42,113335,644,31,659,117479,1,1,503907,Education,0
29,76120,689,44,1890,450689,0,2,62631,Home,1
48,45698,665,67,374,234178,0,0,6043,Home,1
37,97074,667,62,3391,578001,0,1,320833,Home,1
47,62583,659,70,1561,39490,0,1,158450,Personal,0
40,140049,746,121,7617,602014,1,2,388809,Home,1
47,112089,736,101,4468,186958,0,0,108231,Personal,1
35,167186,742,13,5887,367617,0,2,359425,Car,1
31,126394,687,81,2087,1044736,1,4,343592,Home,1
45,57830,582,125,1977,397188,0,3,185132,Home,0
34,121900,675,56,2602,332259,0,2,539485,Business,1
58,124725,733,92,2695,72324,0,2,543046,Personal,1
41,109911,672,41,1845,158647,0,1,480046,Personal,1
24,66403,703,10,978,86024,0,0,73310,Personal,0
33,173453,701,49,426,356500,1,2,552894,Business,1
28,108910,637,51,3167,187444,1,3,34559,Car,0
53,51009,683,168,1414,64881,0,1,102293,Personal,1
49,107965,617,46,7144,190535,0,0,205880,Personal,0
39,175323,759,122,9206,290563,0,0,150890,Personal,1
43,43794,644,58,669,48843,0,2,69171,Personal,0
39,50703,633,72,1208,304364,0,0,202200,Home,0
50,39813,801,147,1899,164525,0,0,97850,Business,0
46,124614,495,101,3110,372240,1,5,610447,Car,0
48,75788,558,122,714,330354,0,0,319881,Business,0
38,89245,588,23,2002,416485,0,0,165413,Home,0
32,83550,686,82,1991,79977,0,1,333035,Personal,1
48,111615,631,61,4466,265382,0,1,231282,Car,1
59,173274,667,168,3734,713757,1,4,408298,Business,1
53,86807,656,264,2767,459171,0,1,116891,Home,1
59,170966,689,88,7918,254026,0,0,302012,Personal,1
42,56210,622,98,1428,35421,1,5,263340,Medical,0
28,120377,683,115,1143,780887,0,2,409436,Home,1
29,75515,645,90,2274,94725,1,5,143846,Personal,0
57,100977,693,71,732,807004,0,0,355773,Home,1
18,74235,712,92,2460,118971,0,1,226254,Personal,1
58,170005,636,20,4776,166455,0,3,830787,Medical,1
31,56387,692,25,2092,63679,0,1,51172,Personal,0
63,89697,718,90,2652,222601,0,2,275598,Car,1
39,148496,634,74,5642,915532,0,0,179533,Home,1
49,196751,735,9,2519,1166610,0,0,807017,Home,1
65,73424,720,200,1789,503179,0,1,261407,Home,1
36,136756,692,84,3250,602338,0,0,179983,Business,1
36,62897,685,52,373,249818,0,0,21687,Home,1
32,56299,735,113,1075,358205,0,2,140795,Home,1
28,66573,633,213,3088,77191,0,1,220012,Medical,0
36,56589,672,125,589,89700,1,4,231125,Personal,0
33,104408,688,45,2150,733366,0,0,229683,Home,1
25,62151,605,44,1602,66102,0,1,56579,Medical,0
37,109554,702,16,5019,559740,0,1,103052,Home,1
45,92888,641,25,2168,609870,0,0,232161,Home,0
29,160857,587,107,4240,1517336,0,1,684711,Home,1
38,134275,573,113,5422,624440,1,1,545200,Business,0
57,107263,556,44,5392,216934,0,1,241185,Car,0
23,132931,610,26,4212,187950,0,1,268755,Medical,0
63,138218,529,26,545,106390,0,0,761873,Medical,0
32,112257,638,114,2549,129770,0,0,432809,Personal,1
42,122594,608,14,2984,563159,1,2,82282,Home,0
55,78759,572,49,1005,560003,1,5,88828,Home,0
59,33330,746,82,664,178232,0,1,5283,Home,1
46,134604,610,99,517,328740,0,1,377007,Car,1
32,84738,800,112,1128,100036,0,1,371069,Personal,1
31,73941,552,38,4144,407460,1,6,146737,Business,0
33,69499,750,55,2228,61046,0,0,117409,Medical,1
63,57868,669,91,835,217590,1,4,206743,Business,0
35,66740,723,25,1791,100975,0,1,191541,Car,1
44,140307,574,168,1907,797212,0,0,420642,Home,1
27,40345,650,51,1377,21773,0,2,72009,Education,0
26,82164,770,48,3460,107557,0,0,231763,Personal,1
40,98854,773,24,1585,362829,0,1,402509,Business,1
36,48118,713,104,597,134080,0,1,162858,Car,1
37,69832,620,103,2038,272244,1,7,296444,Home,0
22,107583,617,31,2164,104654,1,1,244937,Personal,0
39,123212,682,27,2715,819896,0,1,58073,Home,1
59,60366,590,96,796,118170,0,1,68386,Personal,0
30,61778,588,90,1927,210609,0,0,162912,Business,0
51,50251,670,132,2486,110123,0,1,56538,Car,0
18,35757,623,96,1749,163632,1,3,7415,Business,0
30,67271,721,124,1570,554654,0,0,138471,Home,1
18,123049,709,110,5340,372406,0,1,240654,Business,1
55,30199,575,34,1740,191409,1,6,103885,Home,0
51,76055,607,49,4676,101841,0,1,12078,Personal,0
28,212986,625,132,8459,383596,0,1,735229,Personal,1
43,217013,584,39,4897,501752,1,3,679652,Business,0
54,66274,601,42,1092,60356,0,2,189348,Personal,0
56,175646,602,97,1386,804062,0,0,989197,Home,1
35,141699,622,18,2841,241148,0,0,181030,Car,1
18,112794,680,191,1231,109445,0,0,289956,Personal,1
29,206704,486,205,10772,1394067,0,2,652145,Home,0
49,113216,673,110,4023,84820,0,1,56423,Personal,1
65,86571,698,117,4910,93612,0,1,513515,Personal,1
39,88574,748,75,2638,179153,0,0,103390,Car,1
33,78952,718,53,1638,184002,0,1,324881,Business,1
65,51552,558,179,196,363877,1,0,252173,Home,0
45,130436,621,90,4955,564196,0,1,498187,Home,1
25,65626,605,146,2622,347752,0,0,136998,Home,0
39,50731,710,37,1756,372110,0,1,167382,Home,0
52,157902,700,196,5214,145227,0,2,623112,Education,1
39,66120,598,98,4620,75660,0,0,64255,Education,0
50,195131,615,142,2978,317995,0,1,816136,Personal,1
21,133434,652,25,2748,159181,0,2,98461,Personal,1
23,86904,643,190,2393,376676,0,3,305871,Business,1
31,98821,596,49,1240,473615,0,1,217252,Home,1
37,82721,660,36,159,122422,0,1,355348,Personal,1
44,98603,667,78,4621,300886,0,0,173361,Business,1
48,73906,756,68,0,641661,0,0,379983,Home,1
65,83296,782,78,4484,106573,0,2,376481,Personal,1
31,169738,561,26,2122,228183,1,3,81516,Personal,0
36,142745,707,147,6615,486835,0,2,154448,Business,1
31,170354,755,20,7837,574182,0,0,133856,Business,1
53,87829,543,138,3372,83893,0,1,195864,Personal,0
54,143495,613,117,5588,61432,1,2,615048,Personal,0
35,219981,532,37,2443,1528832,1,3,388815,Home,0
65,129625,689,86,2937,510085,0,0,712333,Business,1
31,121177,657,79,5540,489865,0,0,302552,Business,1
52,150014,749,100,4686,379939,0,0,451922,Car,1
57,205911,667,12,7521,195941,0,0,331958,Personal,1
24,164336,651,105,5457,316006,1,3,396836,Personal,0
47,95976,750,159,0,607275,0,2,344302,Home,1
18,171460,735,170,2526,205366,0,0,149761,Personal,1
50,61601,721,77,1882,341221,0,3,279459,Home,1
27,147821,664,55,3845,117443,0,2,34628,Personal,1
47,114816,626,181,1678,544878,0,0,275719,Home,1
49,85429,775,115,2781,239455,0,1,115009,Home,1
53,94334,631,122,1335,249538,0,4,384265,Car,1
51,57857,712,125,1000,66064,0,0,203996,Personal,1
41,78172,548,93,782,257381,0,1,144515,Business,0
35,37425,663,127,1666,183876,0,2,104189,Business,0
39,104108,667,210,2096,97857,0,0,293543,Personal,1
27,136926,590,113,5006,276669,0,1,558082,Car,1
37,115361,679,51,832,134976,0,0,81136,Personal,1
37,124349,689,22,1141,917838,0,3,523881,Home,1
31,209656,684,159,632,154889,0,1,813046,Education,1
19,63950,599,80,1937,231316,0,1,37736,Business,0
25,100203,681,103,3034,159700,0,3,397021,Personal,1
18,132638,739,147,1544,85938,0,0,35973,Medical,1
36,87694,537,83,1474,124380,0,0,342162,Personal,0
44,83061,704,21,4812,82579,0,1,89621,Education,0
18,177513,671,111,1697,833712,0,0,31419,Home,1
43,131054,614,103,3997,108762,1,2,567735,Personal,0
39,97815,603,82,901,99988,1,2,368622,Personal,0
26,132045,839,58,4311,114506,0,1,422721,Education,1
35,158643,667,107,6946,880336,0,0,359733,Home,1
53,40819,718,28,2465,39396,0,3,29128,Medical,0
28,68218,668,99,2153,114307,0,0,75454,Car,0
41,125973,676,113,5828,120646,0,1,499955,Education,1
44,115060,728,176,4400,694024,0,1,342186,Home,1
30,45756,749,46,722,55528,0,1,156371,Medical,1
52,90339,736,148,2565,225605,0,2,149001,Business,1
45,119831,514,75,3213,802531,1,1,207557,Home,0
37,100146,714,160,4531,124164,0,1,373974,Personal,1
65,118983,588,53,4717,790318,0,2,602696,Home,0
52,23709,594,53,1086,78347,0,0,116545,Business,0
20,18545,754,38,17,17740,0,0,51282,Personal,1
35,126375,667,53,8425,133559,1,2,108523,Medical,0
65,41627,560,41,2295,20359,1,2,102157,Personal,0
28,162300,679,212,6294,875105,0,2,438478,Home,1
41,144694,718,38,4925,663705,0,1,128598,Home,1
55,100210,741,144,3723,362468,0,0,464682,Car,1
48,108392,591,43,1690,685917,0,2,285956,Home,0
50,101563,592,36,4903,103529,0,2,244859,Personal,0
49,130317,847,97,1932,326483,0,1,711670,Car,1
40,66266,512,101,2285,188369,1,2,259467,Car,0
30,183063,756,45,4924,685602,0,2,301742,Car,1
45,54322,631,33,465,60762,1,5,24739,Personal,0
35,52037,601,71,2481,364251,0,2,174403,Home,0
34,120682,638,103,695,689868,1,1,137592,Home,1
58,99551,649,86,490,295522,0,0,226528,Home,0
35,53330,626,50,3091,294467,1,2,186992,Home,0
60,62502,639,82,2925,339309,0,2,379313,Home,0
43,150586,660,41,1290,195673,0,1,335363,Personal,1
38,22788,640,56,587,35301,1,1,72079,Car,0
18,59799,746,55,2301,423306,0,2,197378,Home,0
65,123439,651,169,4683,105154,0,0,584294,Education,1
40,172992,656,85,3136,1097545,0,0,797116,Home,1
18,88709,559,25,592,657993,0,3,101157,Home,1
52,102818,829,39,5375,133146,0,0,37746,Personal,1
39,67205,637,161,721,185338,0,1,92239,Business,1
29,145468,702,26,6226,633744,0,1,433794,Home,1
51,55275,594,38,1153,50101,0,2,311501,Personal,0
18,150274,569,110,5168,205699,1,5,337854,Personal,0
31,84686,553,138,3943,401768,0,0,9706,Home,0
36,93835,616,189,4427,528972,1,1,354254,Home,0
50,206814,697,84,3744,239220,1,4,1023795,Personal,1
65,78944,698,68,1285,129334,0,1,410451,Personal,1
37,178971,719,89,8485,213702,0,0,381709,Personal,1
46,70032,689,183,1486,295814,0,1,276738,Home,1
65,190302,656,43,5604,2035944,0,0,1045791,Home,1
40,94696,692,68,2646,67084,1,3,12157,Education,0
46,101437,686,93,3767,190501,0,2,425648,Car,1
25,142209,505,150,7447,239497,0,1,338133,Personal,0
64,50478,657,121,1185,229617,1,2,181500,Business,0
31,148909,734,41,7165,444595,0,0,598628,Car,1
43,72519,705,77,3666,34288,0,2,45601,Personal,1
43,57326,544,45,1963,125009,0,1,283112,Car,0
41,110814,651,33,1905,811258,0,1,59828,Home,1
35,209622,755,456,3440,177413,0,0,544402,Personal,1
43,157750,665,47,3605,177002,0,0,720269,Medical,1
61,182442,642,195,6029,142040,0,2,361208,Medical,1
65,48529,675,83,135,50412,0,1,113247,Personal,1
38,107246,633,93,2834,73861,1,3,244209,Personal,1
35,123577,659,86,3798,779172,0,0,563226,Home,1
30,138632,648,115,3279,396371,0,2,49170,Business,1
65,37207,618,148,770,50515,0,0,53887,Car,0
42,95755,596,84,2489,149378,0,4,198522,Car,0
53,49158,625,64,1821,239801,0,1,220665,Home,0
48,63522,720,108,2108,102275,0,0,109354,Personal,1
65,158358,614,227,3301,210018,1,6,193626,Personal,0
37,149926,831,67,1512,349914,0,0,348038,Business,1
27,114811,691,89,8681,231802,0,1,234660,Car,0
62,45694,695,47,2824,195452,0,1,33144,Business,0
51,131766,628,59,3706,658359,0,0,474439,Business,1
45,75298,791,59,2114,100389,0,0,377543,Personal,1
58,140008,633,66,4643,250108,1,2,717555,Car,0
46,57263,702,198,1678,47286,0,1,57089,Personal,1
59,221380,616,121,5130,421824,0,0,760221,Car,1
43,44444,653,105,2186,267664,0,2,204373,Home,0
51,61191,629,91,1833,261049,1,6,69009,Car,0
46,143731,667,61,6141,180554,1,1,388900,Medical,0
36,152851,589,104,4480,547914,0,0,391721,Home,1
38,81296,662,67,1298,346838,0,0,50618,Business,0
35,180224,774,44,1350,236328,1,5,149265,Personal,1
43,41626,694,79,2483,61084,0,1,99042,Personal,0
35,115896,654,121,5611,103579,0,0,54003,Personal,1
45,66969,696,48,1452,67921,0,4,332308,Education,1
45,155780,703,271,4309,330220,0,1,750978,Personal,1
42,135110,661,27,3792,185944,0,0,119243,Personal,1
43,70212,653,34,1790,209432,0,2,219562,Business,0
33,122926,716,309,5118,176398,1,3,112019,Personal,1
37,114840,700,71,0,183396,0,2,307706,Car,1
20,173451,776,90,1185,233989,0,5,489133,Personal,1
39,116329,586,85,3425,159366,1,5,434131,Personal,0
28,117572,627,101,4987,647954,0,1,175526,Home,0
41,204647,586,116,9196,171552,0,2,778285,Car,1
31,165969,684,149,5671,131230,0,3,705573,Personal,1
18,197618,557,100,7977,740306,0,0,98860,Business,0
65,106282,637,16,4335,315139,1,3,382220,Business,0
37,130325,768,63,3192,664811,0,2,91143,Home,1
57,35901,745,36,2459,239451,0,1,120279,Business,0
34,185964,600,37,2913,889587,0,1,664525,Home,1
60,198360,742,25,12769,932843,0,2,866586,Business,1
26,74697,670,123,1809,123857,1,4,121388,Car,0
42,147888,706,110,4069,778758,0,3,122932,Home,1
27,41098,723,82,746,44879,0,1,113361,Personal,1
65,126309,647,128,4449,709584,0,1,750803,Business,1
37,22573,595,84,986,19728,0,0,73686,Personal,0
50,116490,583,156,2085,75164,0,3,109345,Personal,1
45,108118,777,118,3382,180772,0,0,318022,Personal,1
40,65284,651,257,2681,350060,0,2,210035,Home,0
46,152430,698,162,8715,217534,0,1,127044,Personal,1
56,55211,632,56,1451,129931,0,1,272804,Car,1
48,42371,643,95,937,102142,0,1,140274,Car,0
42,20826,616,88,755,108886,0,1,13828,Home,0
46,56367,594,68,1755,62764,1,2,108203,Personal,0
63,113700,648,38,3457,155081,0,2,643081,Education,0
35,128468,563,67,3195,823999,0,1,158888,Home,0
18,36021,653,26,838,75787,0,2,72671,Car,1
27,143634,634,190,577,351877,0,1,267817,Car,1
28,84809,602,88,1886,406368,1,4,252021,Home,0
29,191495,532,157,2369,260943,1,2,255666,Personal,0
30,63426,600,95,3326,181307,1,3,237673,Car,0
40,40122,750,81,1405,30587,0,0,83292,Personal,0
43,156009,763,251,5448,267038,0,0,547596,Personal,1
43,75078,583,27,2904,372451,0,2,105834,Business,0
31,91574,725,93,3215,172221,0,0,119061,Business,1
52,80052,696,57,1752,484253,0,2,43390,Home,1
46,128988,724,101,4048,117151,0,0,576516,Personal,1
59,109363,651,46,7309,222111,0,2,278750,Home,0
50,74786,596,141,4762,85772,0,0,91360,Personal,0
36,98010,660,75,2082,263091,1,4,122190,Car,0
56,140949,626,115,4644,365700,0,4,479080,Business,1
43,65495,850,62,3538,69799,0,1,170591,Medical,1
50,38965,613,59,634,298673,0,1,171516,Home,0
49,105247,754,47,4239,216925,0,0,327761,Car,1
39,95596,712,87,3196,109599,1,3,276219,Personal,1
41,31451,701,41,1837,28259,0,2,108566,Personal,0
38,158068,774,89,829,480521,0,2,601842,Car,1
30,148187,681,96,5097,357215,1,1,521974,Car,0
18,96665,598,55,2711,109005,1,5,253708,Personal,0
32,60531,660,76,654,205440,0,0,54807,Car,1
42,75975,681,122,4383,39380,0,0,8555,Personal,1
53,175871,716,38,11091,543077,1,5,796509,Home,0
50,140956,709,10,2388,102839,0,1,558414,Education,1
37,57510,580,52,1981,80509,1,1,114634,Personal,0
32,108323,680,263,1129,404338,0,0,356196,Car,1
38,53896,636,137,1386,96286,0,2,45821,Car,0
28,38244,787,88,497,210377,0,2,153478,Home,1
18,119462,732,34,1661,152857,0,1,150908,Personal,1
21,122970,708,44,6150,113163,0,0,424408,Personal,0
56,102140,575,172,2595,173068,1,2,127867,Personal,0
62,87817,694,130,632,140473,0,2,305655,Personal,1
49,89562,659,153,5557,84033,0,2,459369,Education,0
39,154994,738,67,4933,311784,0,1,682618,Car,1
23,73013,599,173,593,430677,0,1,123387,Home,1
38,125681,646,76,847,954578,0,0,599788,Home,1
47,97747,549,39,3083,288307,1,1,422539,Home,0
50,126080,653,48,4403,190369,0,2,551985,Personal,1
48,119596,704,85,2132,219759,0,3,611910,Education,1
55,135374,713,206,3047,286235,0,2,421538,Car,1
63,115873,671,98,2257,105827,1,1,740276,Personal,1
35,180292,741,31,10105,237690,0,2,615665,Personal,1
65,120344,674,64,6678,190516,0,0,182255,Personal,1
18,111188,575,58,5895,490878,0,1,396654,Home,0
31,87289,646,102,2353,595584,0,1,22128,Home,0
42,113802,653,66,3453,402911,0,1,413498,Home,1
47,130309,623,78,2149,527977,1,5,627772,Home,0
38,149002,502,91,708,1137165,1,4,393327,Home,0
34,68181,638,92,2013,436229,0,2,284623,Home,0
65,80079,546,34,1684,63241,0,0,492471,Personal,0
33,178682,717,155,5133,542598,0,2,125768,Business,1
28,40094,697,38,801,100138,0,1,154409,Car,1
60,84895,660,107,1716,657799,0,0,213964,Home,1
50,80637,587,85,2190,70177,0,1,159120,Personal,0
53,126094,606,164,2776,194352,0,0,253677,Personal,1
42,78690,675,28,3705,236025,0,2,47726,Car,0
23,107270,614,112,5752,91837,1,3,99816,Personal,0
41,200745,562,56,3624,598105,1,1,443007,Car,0
22,139534,511,59,4830,740065,0,0,351133,Home,0
43,162775,640,118,4550,684427,0,2,133060,Business,1
48,173431,565,19,4532,1014309,1,6,219322,Home,0
53,135653,700,81,2060,93246,0,1,311444,Education,1
39,170340,595,17,8036,623183,1,3,716696,Business,0
49,66030,737,55,1685,466318,0,2,363480,Home,1
29,187467,834,93,2517,1056940,0,1,624425,Home,1
52,66759,588,80,1172,166188,0,1,11033,Business,0
48,60471,538,132,3917,250877,0,1,279720,Business,0
30,115425,563,119,2655,89572,0,0,395214,Medical,1
46,47321,672,42,1263,58167,0,0,196812,Personal,1
53,35478,543,35,423,29011,1,4,195947,Medical,0
41,39981,651,96,1052,49794,0,1,24873,Personal,0
30,49208,565,195,906,76962,0,1,129906,Personal,0
42,82413,643,178,2244,434195,0,0,176437,Home,1
47,125623,638,38,2777,1013583,0,1,490885,Home,1
30,176391,693,53,1627,881300,0,0,660250,Business,1
28,57065,670,45,1607,497329,1,2,216340,Home,0
46,107860,613,57,3412,533007,0,1,283684,Home,1
50,98368,551,191,1823,542013,1,3,421006,Home,0
65,201284,761,52,7569,627933,0,1,675278,Business,1
48,92786,622,97,2966,344883,1,3,280381,Business,0
25,106195,548,166,1576,108859,0,2,129473,Personal,1
64,24731,795,102,1433,62984,0,1,42021,Car,1
53,42192,759,14,1989,218537,0,1,45716,Home,1
18,83898,778,26,4185,260718,0,1,296991,Car,1
28,155743,686,139,4437,1215839,0,0,45085,Home,1
34,61767,712,39,1623,326804,0,1,86488,Business,0
50,90930,705,78,1860,307990,0,1,361717,Car,1
18,103350,727,92,1795,782920,0,1,212713,Home,1
39,48859,583,53,1945,326252,0,3,46076,Home,0
49,89554,758,215,3870,63297,0,1,42773,Medical,1
18,160428,705,115,162,437089,0,1,182589,Car,1
49,61082,651,52,2613,82611,0,1,333722,Personal,0
50,43214,542,71,603,234618,0,4,175386,Business,0
30,65114,656,181,2285,113032,0,0,48250,Car,1
26,111709,732,61,3243,128382,1,4,449427,Personal,1
30,77317,766,89,3371,513836,0,3,26142,Home,1
18,63057,612,78,1540,184551,1,8,183262,Home,0
36,73997,573,19,5018,70862,1,4,268095,Medical,0
43,73943,611,165,2971,59795,0,1,99642,Personal,1
25,132904,692,243,908,418120,0,1,27620,Business,1
52,101423,680,172,3960,128312,0,2,575388,Personal,1
41,67078,686,46,1786,215946,0,1,254540,Business,1
43,168871,679,49,3453,874422,0,2,573434,Home,1
35,52491,653,146,956,79131,0,0,101339,Personal,1
49,124281,674,33,3438,342770,1,5,329689,Business,0
55,122260,667,286,4677,682872,0,0,134957,Home,1
35,121964,696,148,2766,235881,0,0,420357,Car,1
49,138766,630,322,4401,385065,1,7,595677,Car,0
49,142854,597,103,4158,558638,1,3,98791,Home,0
45,129000,582,143,6858,723176,1,1,574418,Business,0
60,60305,581,179,1919,109871,1,4,83902,Car,0
31,168440,700,71,8766,186760,0,0,572958,Personal,0
35,109184,701,245,2082,148774,0,1,14087,Personal,1
31,103855,683,92,5007,416169,0,1,337586,Business,1
49,102747,749,134,4656,149173,0,0,383720,Personal,1
37,130938,756,35,9625,544626,0,0,610147,Business,0
32,103132,790,85,1427,121116,0,1,157582,Personal,1
60,89353,777,66,3411,158289,0,0,81535,Personal,1
62,74268,633,32,1511,76528,0,0,420729,Personal,0
